 format: day,hour,value location:100_76 Start : 20230101 
10,1200,10.3
10,1300,10.9
10,1400,11
10,1500,10.9
10,1600,11.5
10,1700,10.3
10,1800,10.8
10,1900,10.3
10,2000,10.1
10,2100,9.4
10,2200,13
10,2300,16.5
11,0,18.5
11,100,20.9
11,200,20.299999
11,300,21.5
11,400,21.200001
11,500,20
11,600,18.9
11,700,17.299999
11,800,15.1
11,900,14.9
11,1000,13.5
11,1100,13
11,1200,12.6
11,1300,12.3
11,1400,12
11,1500,12
11,1600,13.1
11,1700,13.9
11,1800,12.9
11,1900,12.2
11,2000,12
11,2100,11.8
11,2200,13.5
11,2300,17.1
12,0,16.1
12,100,16.799999
12,200,19.700001
12,300,17.6
12,400,16.1
12,500,15.6
12,600,11.4
12,700,8.6
12,800,8.4
12,900,8.6
12,1000,8.1
12,1100,7
12,1200,6
12,1300,4.3
12,1400,2.6
12,1500,1.9
12,1600,0.9
12,1700,1
12,1800,0
12,1900,0.4
12,2000,0.1
12,2100,-0.1
12,2200,2.3
12,2300,4.9
13,0,5.6
13,100,7.4
13,200,9.6
13,300,11
13,400,11.4
13,500,11
13,600,11
13,700,10.4
13,800,7.2
13,900,6.4
13,1000,5.9
13,1100,5.8
13,1200,6.3
13,1300,5.5
13,1400,6.5
13,1500,6.7
13,1600,6.9
13,1700,6.7
13,1800,7.1
13,1900,6.7
13,2000,6
13,2100,7.1
13,2200,9.4
13,2300,11.6
14,0,12.4
14,100,14
14,200,14.8
14,300,15.5
14,400,15.1
14,500,15.2
14,600,14.5
14,700,13.5
14,800,11.1
14,900,8.7
14,1000,9
14,1100,7.6
14,1200,9
14,1300,9.2
14,1400,9.5
14,1500,10.2
14,1600,10.4
14,1700,9.9
14,1800,11
14,1900,11.7
14,2000,12.2
14,2100,13.1
14,2200,14.8
14,2300,13.6
15,0,15.3
15,100,16.299999
15,200,16.1
15,300,17.299999
15,400,16.4
15,500,16.4
15,600,16.200001
15,700,16
15,800,15.9
15,900,15.6
15,1000,15.5
15,1100,15.5
15,1200,15.6
15,1300,14.8
15,1400,14.2
15,1500,13.5
15,1600,12.9
15,1700,13.5
15,1800,11.3
15,1900,12
15,2000,12.4
15,2100,11.1
15,2200,12.4
15,2300,14.4
16,0,12.2
16,100,13.4
16,200,15.9
16,300,15.8
16,400,16.200001
16,500,15.4
16,600,13.9
16,700,12.4
16,800,9.8
16,900,8.8
16,1000,8.4
16,1100,7.6
16,1200,7.6
16,1300,7.8
16,1400,7.2
16,1500,7.4
16,1600,7.4
16,1700,7.6
16,1800,8.2
16,1900,7.8
16,2000,8.3
16,2100,8.2
16,2200,10.3
16,2300,12
17,0,13.3
17,100,13.8
17,200,12.9
17,300,12.5
17,400,12
17,500,11.1
17,600,10.4
17,700,10
17,800,9.4
17,900,9.2
17,1000,9
17,1100,9
17,1200,9.1
17,1300,8.7
17,1400,8.7
17,1500,8.8
17,1600,8.8
17,1700,8.7
17,1800,8.7
17,1900,8.7
17,2000,8.5
17,2100,8.8
17,2200,9.8
17,2300,11.4
18,0,12
18,100,13.3
18,200,14.6
18,300,14.8
18,400,16.1
18,500,15.5
18,600,14.3
18,700,12.4
18,800,10.4
18,900,7.6
18,1000,6.7
18,1100,6.7
18,1200,6.3
18,1300,6
18,1400,5.8
18,1500,6
18,1600,6.5
18,1700,5.7
18,1800,4.8
18,1900,3.7
18,2000,4
18,2100,5.3
18,2200,9.7
18,2300,13
19,0,15.2
19,100,15.7
19,200,16.1
19,300,16.700001
19,400,16.4
19,500,16
19,600,16
19,700,14.4
19,800,12.6
19,900,11.2
19,1000,10.6
19,1100,10
19,1200,10.2
19,1300,10.4
19,1400,9.9
19,1500,8.2
19,1600,6.4
19,1700,5.8
19,1800,5.2
19,1900,5
19,2000,6.2
19,2100,7.3
19,2200,12.8
19,2300,15.5
20,0,17.1
20,100,17.4
20,200,18.9
20,300,18.200001
20,400,18.6
20,500,17.4
20,600,16.4
20,700,14.1
20,800,13.2
20,900,11.9
20,1000,11.6
20,1100,11.2
20,1200,11.3
20,1300,12.5
20,1400,12.7
20,1500,11.9
20,1600,13.2
20,1700,13.9
20,1800,12.5
20,1900,12.5
20,2000,12
20,2100,11.8
20,2200,11.9
20,2300,14.4
21,0,15.3
21,100,18.299999
21,200,18.1
21,300,21
21,400,19.9
21,500,18
21,600,17.799999
21,700,16.799999
21,800,14.9
21,900,13.9
21,1000,14.6
21,1100,14.6
21,1200,14.7
21,1300,14.7
21,1400,14.6
21,1500,14.6
21,1600,13.2
21,1700,12.1
21,1800,13.9
21,1900,14.2
21,2000,14.4
21,2100,15
21,2200,15.9
21,2300,17.1
22,0,18.5
22,100,19
22,200,18.299999
22,300,19.200001
22,400,18.6
22,500,18.299999
22,600,17.4
22,700,17.1
22,800,16.200001
22,900,16
22,1000,15.7
22,1100,14.6
22,1200,14.1
22,1300,14.5
22,1400,14.5
22,1500,14.7
22,1600,14.9
22,1700,15
22,1800,15.2
22,1900,15.5
22,2000,15.4
22,2100,15.5
22,2200,15.5
22,2300,15.5
23,0,15.3
23,100,15.3
23,200,15.9
23,300,16.700001
23,400,15.6
23,500,15.2
23,600,15.4
23,700,15
23,800,15
23,900,14.8
23,1000,14.2
23,1100,14.1
23,1200,13.9
23,1300,13.8
23,1400,13.4
23,1500,13.2
23,1600,13.1
23,1700,12.7
23,1800,12.5
23,1900,12.5
23,2000,12.3
23,2100,12.5
23,2200,12.5
23,2300,13.9
24,0,14.4
24,100,16.5
24,200,15.3
24,300,14.3
24,400,13.6
24,500,12.4
24,600,11.9
24,700,10.4
24,800,9.4
24,900,8.8
24,1000,8.5
24,1100,8.4
24,1200,8.5
24,1300,8.4
24,1400,8.7
24,1500,8.9
24,1600,8.9
24,1700,8.8
24,1800,8.6
24,1900,8.6
24,2000,8.7
24,2100,9.4
24,2200,10.1
24,2300,10.5
25,0,11.7
25,100,12.5
25,200,13.4
25,300,13.8
25,400,14.7
25,500,15
25,600,13.3
25,700,11.2
25,800,10.3
25,900,8.9
25,1000,9.8
25,1100,9.6
25,1200,9.8
25,1300,9.6
25,1400,9.3
25,1500,9.5
25,1600,8.6
25,1700,9.5
25,1800,9.1
25,1900,9.1
25,2000,9.5
25,2100,9.9
25,2200,10.1
25,2300,11.6
26,0,13.9
26,100,13.7
26,200,14.3
26,300,14.5
26,400,14.5
26,500,13.2
26,600,14.4
26,700,12.9
26,800,12.1
26,900,10.2
26,1000,10.1
26,1100,10.1
26,1200,9.5
26,1300,9.5
26,1400,9.1
26,1500,8.4
26,1600,7.8
26,1700,7.3
26,1800,6.3
26,1900,6.9
26,2000,6.8
26,2100,6.9
26,2200,9.6
26,2300,12.6
27,0,14.2
27,100,15.9
27,200,15.9
27,300,17.4
27,400,16.799999
27,500,14.8
27,600,15
27,700,13.5
27,800,11.5
27,900,8.5
27,1000,7.3
27,1100,6.8
27,1200,6.7
27,1300,6.1
27,1400,6.3
27,1500,5.4
27,1600,4.8
27,1700,5.1
27,1800,5.1
27,1900,4.6
27,2000,4.5
27,2100,6.6
27,2200,11.5
27,2300,14.6
28,0,15.7
28,100,17.299999
28,200,17.1
28,300,17.799999
28,400,17.5
28,500,16.799999
28,600,16.299999
28,700,15
28,800,13.3
28,900,11.7
28,1000,10.8
28,1100,10
28,1200,10.7
28,1300,9.7
28,1400,8.2
28,1500,9
28,1600,7.7
28,1700,6.8
28,1800,6.6
28,1900,7.1
28,2000,6.8
28,2100,8
28,2200,12.6
28,2300,15.9
29,0,17.5
29,100,18.200001
29,200,18.200001
29,300,19.1
29,400,17.4
29,500,17.1
29,600,16.9
29,700,15.8
29,800,13.4
29,900,10.5
29,1000,9.6
29,1100,9.5
29,1200,9.3
29,1300,9.2
29,1400,8.5
29,1500,8.3
29,1600,8.8
29,1700,8.8
29,1800,8.5
29,1900,10.6
29,2000,8.7
29,2100,9.6
29,2200,13.8
29,2300,16.299999
30,0,19.4
30,100,19.6
30,200,20.799999
30,300,21.799999
30,400,18.799999
30,500,19.799999
30,600,19
30,700,17.200001
30,800,15.1
30,900,12.4
30,1000,12.1
30,1100,12.7
30,1200,13.3
30,1300,12.2
30,1400,12.3
30,1500,11.8
30,1600,11.3
30,1700,11.3
30,1800,11.8
30,1900,11.2
30,2000,10.7
30,2100,10.8
30,2200,16.200001
30,2300,19.6
31,0,21.6
31,100,24.200001
31,200,24.4
31,300,24.200001
31,400,23.9
31,500,22.4
31,600,20.6
31,700,18.6
31,800,15
31,900,12.9
31,1000,11.6
31,1100,11.3
31,1200,13
31,1300,11.4
31,1400,10.8
31,1500,9.4
31,1600,8.9
31,1700,8.9
31,1800,8.2
31,1900,7.9
31,2000,8.4
31,2100,10.4
31,2200,15.4
31,2300,17.4
1,0,19.799999
1,100,19.9
1,200,20.200001
1,300,20.4
1,400,21.200001
1,500,20.5
1,600,18.799999
1,700,17.200001
1,800,15.2
1,900,13.8
1,1000,13.6
1,1100,12.9
1,1200,12.7
1,1300,12.6
1,1400,12
1,1500,11.3
1,1600,11.6
1,1700,11.2
1,1800,11.5
1,1900,11.8
1,2000,11.5
1,2100,12.5
1,2200,14.7
1,2300,17.200001
2,0,19.200001
2,100,20.5
2,200,20
2,300,19.700001
2,400,19.4
2,500,19
2,600,17.799999
2,700,15.7
2,800,13.6
2,900,12.7
2,1000,12
2,1100,11.5
2,1200,11.2
2,1300,10.9
2,1400,11.1
2,1500,11.3
2,1600,11.2
2,1700,11.2
2,1800,10.9
2,1900,10.7
2,2000,11
2,2100,12
2,2200,13.8
2,2300,15.5
3,0,17.1
3,100,18.700001
3,200,19.5
3,300,19.299999
3,400,19.299999
3,500,18.299999
3,600,17.200001
3,700,15
3,800,12.6
3,900,11.2
3,1000,11.5
3,1100,11.5
3,1200,11.3
3,1300,11.2
3,1400,11
3,1500,10.8
3,1600,11.3
3,1700,11.1
3,1800,10.5
3,1900,10.5
3,2000,10.5
3,2100,12.1
3,2200,14.2
3,2300,16.5
4,0,18.9
4,100,19.4
4,200,19.200001
4,300,20.5
4,400,20.4
4,500,19.6
4,600,16.9
4,700,16.299999
4,800,16.299999
4,900,15.2
4,1000,15.1
4,1100,15.6
4,1200,14.9
4,1300,14.9
4,1400,14
4,1500,14.3
4,1600,14.2
4,1700,13.8
4,1800,14.3
4,1900,15
4,2000,15.5
4,2100,14.6
4,2200,14.3
4,2300,14.2
5,0,14.3
5,100,14.6
5,200,14.7
5,300,14.5
5,400,14.6
5,500,15.1
5,600,15.6
5,700,15.7
5,800,15.9
5,900,16
5,1000,15.4
5,1100,15
5,1200,14.6
5,1300,14.4
5,1400,14.4
5,1500,13.8
5,1600,13.3
5,1700,12.2
5,1800,11.5
5,1900,11
5,2000,10.7
5,2100,10.8
5,2200,11.7
5,2300,14.1
6,0,14.7
6,100,16.700001
6,200,16.9
6,300,18
6,400,18
6,500,18.5
6,600,17.200001
6,700,15.7
6,800,14.1
6,900,13.6
6,1000,13.6
6,1100,13.7
6,1200,13
6,1300,11.8
6,1400,10.8
6,1500,10.8
6,1600,10.5
6,1700,10.3
6,1800,9.8
6,1900,9.4
6,2000,8.2
6,2100,8.3
6,2200,11.3
6,2300,13.5
7,0,15.9
7,100,17.1
7,200,19.200001
7,300,20
7,400,19.9
7,500,19.799999
7,600,19.4
7,700,16.4
7,800,16
7,900,14.7
7,1000,13.5
7,1100,12.7
7,1200,12.1
7,1300,11
7,1400,9.7
7,1500,8.7
7,1600,8.7
7,1700,7.3
7,1800,6.4
7,1900,5.9
7,2000,5.3
7,2100,6.4
7,2200,9
7,2300,11
8,0,13
8,100,14.6
8,200,15.4
8,300,16.9
8,400,17.4
8,500,17.4
8,600,17
8,700,16
8,800,14
8,900,12.6
8,1000,10.2
8,1100,12
8,1200,10.1
8,1300,9.1
8,1400,6.5
8,1500,7.1
8,1600,5.2
8,1700,4
8,1800,4.7
8,1900,7.6
8,2000,5.3
8,2100,7.8
8,2200,12.9
8,2300,14.5
9,0,16.5
9,100,17.799999
9,200,19
9,300,17.799999
9,400,19.1
9,500,19
9,600,19.5
9,700,16.9
9,800,14.7
9,900,13.1
9,1000,11.4
9,1100,10.7
9,1200,9.9
9,1300,10.1
9,1400,11.9
9,1500,11.4
9,1600,9.6
9,1700,11
9,1800,10.9
9,1900,10.6
9,2000,10.4
9,2100,11.9
9,2200,14.2
9,2300,16.200001
10,0,17.700001
10,100,18.200001
10,200,19.1
10,300,18.700001
10,400,20
10,500,19
10,600,17.5
10,700,16.5
10,800,15.2
10,900,14.7
10,1000,14.2
10,1100,14.2
10,1200,14.1
10,1300,13.9
10,1400,14
10,1500,14
10,1600,14.2
10,1700,14.3
10,1800,14.2
10,1900,14.4
10,2000,14.7
10,2100,15.9
10,2200,18.299999
10,2300,19.1
11,0,19.700001
11,100,22
11,200,21
11,300,21.5
11,400,21.200001
11,500,20.200001
11,600,18.6
11,700,18.1
11,800,17.799999
11,900,17.4
11,1000,16.5
11,1100,16.5
11,1200,16.6
11,1300,16.6
11,1400,16.799999
11,1500,16.700001
11,1600,15.7
11,1700,15.3
11,1800,14.5
11,1900,11.7
11,2000,10.5
11,2100,11.4
11,2200,14.2
11,2300,16.5
12,0,18.4
12,100,18.799999
12,200,17.200001
12,300,18.1
12,400,17.299999
12,500,16.9
12,600,16.299999
12,700,15.6
12,800,13.9
12,900,12.9
12,1000,12.3
12,1100,12.5
12,1200,12.6
12,1300,12.8
12,1400,13.8
12,1500,14.5
12,1600,12.7
12,1700,10.3
12,1800,11.9
12,1900,8.2
12,2000,7
12,2100,9.8
12,2200,15.1
12,2300,17.200001
13,0,17.700001
13,100,18.4
13,200,20
13,300,21.6
13,400,20.4
13,500,19.6
13,600,19.5
13,700,18
13,800,16.200001
13,900,15.1
13,1000,15.1
13,1100,14.5
13,1200,14.2
13,1300,14.1
13,1400,14.2
13,1500,-50
13,1600,13.2
13,1700,12.1
13,1800,13.2
13,1900,14.6
13,2000,14.1
13,2100,16.200001
13,2200,16.9
13,2300,17.6
14,0,19.1
14,100,17.9
14,200,16.5
14,300,16.799999
14,400,17.799999
14,500,17.299999
14,600,15.6
14,700,14.7
14,800,13.8
14,900,13.3
14,1000,12.8
14,1100,12.7
14,1200,12.7
14,1300,12.4
14,1400,12.5
14,1500,12.8
14,1600,12.9
14,1700,12.7
14,1800,12.9
14,1900,12.5
14,2000,12.5
14,2100,12.7
14,2200,13.4
14,2300,13.1
15,0,13.9
15,100,13.9
15,200,13.8
15,300,15.5
15,400,16.1
15,500,14.7
15,600,16.5
15,700,14.7
15,800,13.7
15,900,11.8
15,1000,10.6
15,1100,9.6
15,1200,8.9
15,1300,8.9
15,1400,8.4
15,1500,9.3
15,1600,8.8
15,1700,10.2
15,1800,11.3
15,1900,10.5
15,2000,11.4
15,2100,11.9
15,2200,13.5
15,2300,14.7
16,0,15.8
16,100,16.299999
16,200,18.6
16,300,18
16,400,13.8
16,500,9.2
16,600,11.2
16,700,10.6
16,800,9.6
16,900,7.8
16,1000,7.5
16,1100,7.4
16,1200,7.8
16,1300,7.3
16,1400,7.3
16,1500,7.5
16,1600,9
16,1700,9.3
16,1800,9.5
16,1900,7.8
16,2000,6.9
16,2100,10.6
16,2200,13.1
16,2300,15.1
17,0,16.4
17,100,18.700001
17,200,18.4
17,300,19.200001
17,400,18.700001
17,500,17.700001
17,600,17
17,700,16.200001
17,800,14.5
17,900,12.8
17,1000,13
17,1100,12.8
17,1200,13
17,1300,12.6
17,1400,12.8
17,1500,11.8
17,1600,12.4
17,1700,12.8
17,1800,14.3
17,1900,14.3
17,2000,14.5
17,2100,15.2
17,2200,16.200001
17,2300,17.4
18,0,17.4
18,100,18.1
18,200,18
18,300,19.6
18,400,20.6
18,500,19.5
18,600,18.9
18,700,18.4
18,800,18.5
18,900,18.4
18,1000,18.200001
18,1100,17.9
18,1200,18.200001
18,1300,17.4
18,1400,17.299999
18,1500,18.4
18,1600,18.1
18,1700,17.6
18,1800,17.1
18,1900,17
18,2000,16.799999
18,2100,17.1
18,2200,18
18,2300,17.299999
19,0,16.799999
19,100,17.9
19,200,17.299999
19,300,17.6
19,400,18.4
19,500,18.4
19,600,18.799999
19,700,17.5
19,800,16.299999
19,900,16.299999
19,1000,16.299999
19,1100,15.9
19,1200,15.5
19,1300,15.6
19,1400,15.6
19,1500,16
19,1600,17.700001
19,1700,17.6
19,1800,18
19,1900,18.5
19,2000,17.700001
19,2100,18.700001
19,2200,21.1
19,2300,23.700001
20,0,24.5
20,100,26.6
20,200,25.700001
20,300,22.9
20,400,25.299999
20,500,24.299999
20,600,23.299999
20,700,22
20,800,19.299999
20,900,19
20,1000,17.9
20,1100,18.200001
20,1200,17
20,1300,16.6
20,1400,16.6
20,1500,16.700001
20,1600,16.200001
20,1700,18.700001
20,1800,18.4
20,1900,17.9
20,2000,17.6
20,2100,17.700001
20,2200,18.6
20,2300,20.1
21,0,20.1
21,100,20.6
21,200,19.200001
21,300,18.5
21,400,18.700001
21,500,17.9
21,600,16.799999
21,700,15.4
21,800,13.9
21,900,12.9
21,1000,12.8
21,1100,12.6
21,1200,13.4
21,1300,13.4
21,1400,12.8
21,1500,12.3
21,1600,12.1
21,1700,11.5
21,1800,11.6
21,1900,11.6
21,2000,11.9
21,2100,12.8
21,2200,14.6
21,2300,15.4
22,0,17
22,100,18.4
22,200,18.200001
22,300,16.6
22,400,16.700001
22,500,17.1
22,600,16.700001
22,700,14.4
22,800,13.4
22,900,12.1
22,1000,12
22,1100,11.8
22,1200,11.6
22,1300,11.6
22,1400,11
22,1500,11.7
22,1600,11.2
22,1700,10.4
22,1800,9.7
22,1900,10.3
22,2000,10.6
22,2100,12.4
22,2200,14.7
22,2300,16.5
23,0,16.5
23,100,17.799999
23,200,18.1
23,300,17.700001
23,400,16.1
23,500,14.1
23,600,13.9
23,700,13.8
23,800,13
23,900,12.6
23,1000,12.4
23,1100,11.3
23,1200,11.9
23,1300,12
23,1400,11.8
23,1500,12.2
23,1600,12.2
23,1700,12.2
23,1800,12.1
23,1900,12.1
23,2000,12.2
23,2100,13
23,2200,13.8
23,2300,14.7
24,0,15.1
24,100,16
24,200,14.6
24,300,14.9
24,400,15.8
24,500,14.3
24,600,14
24,700,14
24,800,13.1
24,900,12.1
24,1000,11.9
24,1100,11.7
24,1200,11.8
24,1300,12.1
24,1400,11.3
24,1500,11.8
24,1600,11.9
24,1700,11.9
24,1800,11.8
24,1900,11.4
24,2000,11.1
24,2100,10.7
24,2200,11.4
24,2300,11.2
25,0,12.2
25,100,11.6
25,200,11.2
25,300,10.9
25,400,9.9
25,500,9.7
25,600,10
25,700,9.7
25,800,9.4
25,900,9.3
25,1000,9.3
25,1100,9.4
25,1200,9.4
25,1300,9.4
25,1400,9.3
25,1500,8.6
25,1600,9.8
25,1700,8.9
25,1800,6.8
25,1900,6.1
25,2000,6.4
25,2100,10.2
25,2200,12.8
25,2300,14.5
26,0,16.4
26,100,17.799999
26,200,18.299999
26,300,18.299999
26,400,19.200001
26,500,17.200001
26,600,19.4
26,700,18.6
26,800,16.5
26,900,12.5
26,1000,12.1
26,1100,12
26,1200,11.7
26,1300,11
26,1400,10.9
26,1500,10.3
26,1600,10.3
26,1700,9.2
26,1800,9.1
26,1900,8.9
26,2000,9.3
26,2100,11.8
26,2200,15.3
26,2300,17
27,0,18.5
27,100,20.200001
27,200,19.700001
27,300,20.6
27,400,20.9
27,500,19.6
27,600,19.299999
27,700,17.700001
27,800,16.5
27,900,14.7
27,1000,13.3
27,1100,13.6
27,1200,12.6
27,1300,11
27,1400,11.6
27,1500,12.3
27,1600,12.1
27,1700,12.2
27,1800,12.4
27,1900,12.9
27,2000,13.1
27,2100,13.5
27,2200,16.4
27,2300,18.5
28,0,19.700001
28,100,21.200001
28,200,20.700001
28,300,22.700001
28,400,22.4
28,500,21.4
28,600,21
28,700,19.799999
28,800,18.4
28,900,17.9
28,1000,17.6
28,1100,17.799999
28,1200,17.5
28,1300,17.5
28,1400,17.9
28,1500,16.9
28,1600,16.5
28,1700,16.4
28,1800,16.4
28,1900,16.200001
28,2000,15.9
28,2100,16
28,2200,16.1
28,2300,16.4
29,0,16.700001
29,100,17.1
29,200,17.700001
29,300,17.799999
29,400,17.5
29,500,17.299999
29,600,16.799999
29,700,16.700001
29,800,16.200001
29,900,15.6
29,1000,14.5
29,1100,14.1
29,1200,13.7
29,1300,12.7
29,1400,11.6
29,1500,11.9
29,1600,11.5
29,1700,10.9
29,1800,11.8
29,1900,11.2
29,2000,11.5
29,2100,12.9
29,2200,16.200001
29,2300,18.6
30,0,19.299999
30,100,20.6
30,200,19.6
30,300,18.799999
30,400,20
30,500,19.299999
30,600,18.9
30,700,17.799999
30,800,16.6
30,900,14.6
30,1000,14.5
30,1100,13.8
30,1200,14.5
30,1300,13.6
30,1400,14.7
30,1500,15.1
30,1600,14.4
30,1700,13.6
30,1800,13.5
30,1900,10.3
30,2000,10.5
30,2100,14.1
30,2200,15.7
30,2300,18.4
1,0,20.5
1,100,22.799999
1,200,22.5
1,300,23.1
1,400,22.1
1,500,19.799999
1,600,20
1,700,18.200001
1,800,15.9
1,900,15
1,1000,12.6
1,1100,11.5
1,1200,11
1,1300,10.2
1,1400,9.3
1,1500,9
1,1600,8.9
1,1700,8.7
1,1800,9
1,1900,9
1,2000,9.5
1,2100,13.7
1,2200,16.9
1,2300,18.9
2,0,20.9
2,100,21.200001
2,200,23
2,300,22.6
2,400,21.4
2,500,20.1
2,600,19.700001
2,700,18.299999
2,800,16.700001
2,900,14.2
2,1000,12.6
2,1100,12.4
2,1200,11.8
2,1300,11.5
2,1400,11
2,1500,11.3
2,1600,12
2,1700,11.5
2,1800,10.5
2,1900,10.3
2,2000,11.4
2,2100,14.4
2,2200,16.6
2,2300,18.799999
3,0,21.1
3,100,21
3,200,21.4
3,300,22.200001
3,400,22.200001
3,500,19.700001
3,600,19.6
3,700,18.6
3,800,18.4
3,900,18
3,1000,17.5
3,1100,17.6
3,1200,17.6
3,1300,17.4
3,1400,17.299999
3,1500,17.1
3,1600,17
3,1700,17
3,1800,16.5
3,1900,16.299999
3,2000,16.700001
3,2100,17.9
3,2200,18.1
3,2300,19.1
4,0,20.200001
4,100,21.9
4,200,21
4,300,20.6
4,400,20.6
4,500,19.6
4,600,18.6
4,700,17.5
4,800,16.799999
4,900,16.700001
4,1000,16.799999
4,1100,17.4
4,1200,17.4
4,1300,17.5
4,1400,16.799999
4,1500,16.6
4,1600,16.5
4,1700,16.5
4,1800,16.5
4,1900,16.700001
4,2000,16.799999
4,2100,16.799999
4,2200,17.1
4,2300,17.200001
5,0,17.299999
5,100,17.799999
5,200,17.9
5,300,17.799999
5,400,18.299999
5,500,18.299999
5,600,18.299999
5,700,18.5
5,800,18.1
5,900,18.5
5,1000,18.700001
5,1100,18.5
5,1200,18
5,1300,18.200001
5,1400,18.5
5,1500,18.4
5,1600,18.6
5,1700,18.700001
5,1800,18.4
5,1900,18.200001
5,2000,17.799999
5,2100,14.5
5,2200,14
5,2300,13.5
6,0,13.3
6,100,13.3
6,200,13.1
6,300,13.4
6,400,13.5
6,500,13.3
6,600,13
6,700,12.8
6,800,12.6
6,900,12.4
6,1000,12.1
6,1100,11.8
6,1200,11.8
6,1300,11.8
6,1400,11.9
6,1500,11.9
6,1600,12
6,1700,12.1
6,1800,12.2
6,1900,12.3
6,2000,12.4
6,2100,12.8
6,2200,13
6,2300,13.4
7,0,13
7,100,11.6
7,200,11.4
7,300,11.3
7,400,10.9
7,500,10.5
7,600,9.7
7,700,9.8
7,800,10.7
7,900,10.6
7,1000,10.6
7,1100,10.3
7,1200,10
7,1300,10.2
7,1400,10.2
7,1500,10.3
7,1600,9.4
7,1700,9.2
7,1800,9.5
7,1900,9.6
7,2000,9.3
7,2100,11.8
7,2200,14.4
7,2300,16.4
8,0,18.299999
8,100,19.4
8,200,18.6
8,300,19.1
8,400,19.700001
8,500,17.5
8,600,18.5
8,700,16.9
8,800,14.2
8,900,11.6
8,1000,10.4
8,1100,10.4
8,1200,10.7
8,1300,10.1
8,1400,8.4
8,1500,8
8,1600,7.6
8,1700,7
8,1800,6.8
8,1900,6.7
8,2000,8.6
8,2100,14.5
8,2200,17.799999
8,2300,19.5
9,0,21.799999
9,100,23.5
9,200,24.6
9,300,24
9,400,19.5
9,500,20.4
9,600,20.700001
9,700,20.700001
9,800,17.700001
9,900,14.4
9,1000,13.5
9,1100,12.9
9,1200,17
9,1300,17
9,1400,13.3
9,1500,12.7
9,1600,11.6
9,1700,11.5
9,1800,10.9
9,1900,11.7
9,2000,13
9,2100,15.1
9,2200,18.299999
9,2300,22.4
10,0,23.6
10,100,23.1
10,200,23.200001
10,300,23
10,400,23.1
10,500,21.9
10,600,21.1
10,700,19.299999
10,800,17.5
10,900,14.6
10,1000,12.7
10,1100,13.2
10,1200,12.5
10,1300,12.4
10,1400,11.7
10,1500,11.8
10,1600,11
10,1700,10.4
10,1800,12.2
10,1900,12.8
10,2000,14.2
10,2100,15.5
10,2200,17.700001
10,2300,18.200001
11,0,21
11,100,20.299999
11,200,22.200001
11,300,22.6
11,400,22.200001
11,500,22.1
11,600,20.200001
11,700,18.700001
11,800,17.1
11,900,15.2
11,1000,14
11,1100,13.6
11,1200,13.1
11,1300,13.4
11,1400,12.5
11,1500,12.6
11,1600,11.8
11,1700,10.9
11,1800,10.3
11,1900,10
11,2000,11.9
11,2100,14.9
11,2200,18.4
11,2300,19.9
12,0,21.9
12,100,22.1
12,200,21.299999
12,300,21.9
12,400,20.1
12,500,21.4
12,600,20
12,700,19
12,800,17.9
12,900,17.299999
12,1000,17.4
12,1100,17.4
12,1200,16.4
12,1300,15.2
12,1400,14.7
12,1500,14.6
12,1600,13.6
12,1700,13.1
12,1800,12.9
12,1900,12.9
12,2000,13.2
12,2100,13
12,2200,13.6
12,2300,13.9
13,0,13.9
13,100,14.4
13,200,14.7
13,300,14.6
13,400,15.1
13,500,15.4
13,600,15.2
13,700,14.8
13,800,15.2
13,900,14.7
13,1000,13.8
13,1100,14.5
13,1200,13.6
13,1300,13.4
13,1400,12.6
13,1500,12.1
13,1600,11.9
13,1700,11.8
13,1800,11.8
13,1900,11.6
13,2000,13.5
13,2100,15
13,2200,16.6
13,2300,19
14,0,20.200001
14,100,21
14,200,21.9
14,300,22.6
14,400,23.299999
14,500,22.299999
14,600,22.4
14,700,20.4
14,800,17.9
14,900,15.7
14,1000,15.2
14,1100,14.2
14,1200,14
14,1300,13.6
14,1400,13.5
14,1500,13.1
14,1600,13.1
14,1700,12.4
14,1800,12.4
14,1900,12.1
14,2000,13.2
14,2100,15.8
14,2200,18.9
14,2300,20.9
15,0,23.4
15,100,24.6
15,200,22.9
15,300,22.299999
15,400,23.200001
15,500,22.6
15,600,22.299999
15,700,21
15,800,18.4
15,900,16.700001
15,1000,17.6
15,1100,16.9
15,1200,16.9
15,1300,16.1
15,1400,16.299999
15,1500,18.299999
15,1600,18.700001
15,1700,17.799999
15,1800,17
15,1900,14.8
15,2000,15.9
15,2100,18.5
15,2200,20.700001
15,2300,21.700001
16,0,23.700001
16,100,23.799999
16,200,23.6
16,300,25.6
16,400,24.1
16,500,24.299999
16,600,23.9
16,700,23.299999
16,800,20.799999
16,900,18.700001
16,1000,17.5
16,1100,19
16,1200,17.4
16,1300,16.299999
16,1400,15.4
16,1500,15.3
16,1600,15.6
16,1700,15.7
16,1800,15.8
16,1900,18.6
16,2000,19.299999
16,2100,19.5
16,2200,21.9
16,2300,24.1
17,0,25.6
17,100,25.700001
17,200,23.799999
17,300,25.700001
17,400,25.4
17,500,24.799999
17,600,24.299999
17,700,23
17,800,21.700001
17,900,20.1
17,1000,19.6
17,1100,21.6
17,1200,20.1
17,1300,19.299999
17,1400,18.700001
17,1500,19.4
17,1600,20.1
17,1700,18.700001
17,1800,19.5
